"replicate","scenario","interim_n","information_fraction","ATE_hat","mean_CATE_hat","sd_CATE_hat","min_CATE_hat","max_CATE_hat","fraction_negative_CATE","fraction_CATE_meaningfully_harmed","mean_true_CATE"
129,"B_smooth_logistic",1600,0.4,-0.0372905191609047,-0.0372628124982952,0.00158851953470721,-0.0399929289031059,-0.0343899071932906,1,1,-0.0372288117016701
129,"B_smooth_logistic",2200,0.55,-0.0392438340858133,-0.0389451546724909,0.00201761314890285,-0.0415462315777215,-0.0344877959714484,1,1,-0.0371811019090978
129,"B_smooth_logistic",2800,0.7,-0.0415617533295475,-0.0413512360648125,0.0084105698180763,-0.0571472931275059,-0.0277546695537468,1,1,-0.0370725799698147
129,"B_smooth_logistic",3400,0.85,-0.040440081098168,-0.0403083626895809,0.00350416912843045,-0.0466229701849312,-0.0344036007298017,1,1,-0.0371116451304954
129,"B_smooth_logistic",4000,1,-0.0416285407135178,-0.0415134727761638,0.00587095173957817,-0.0523558853060733,-0.0318338254972505,1,1,-0.0372643882016794
130,"A_threshold",1000,0.25,-0.036573316639399,-0.0367726207093777,0.0154453707202416,-0.0869492974728118,0.0213085058789375,0.987,0.862,-0.00976
130,"A_threshold",1600,0.4,-0.030161076179263,-0.030252294197507,0.0222401820767951,-0.0965944682285228,0.0582687473870821,0.90625,0.700625,-0.00975
130,"A_threshold",2200,0.55,-0.0250315252251447,-0.0248635726938537,0.0214852672208412,-0.0860150204393749,0.0616869909794985,0.875,0.615909090909091,-0.00981818181818182
130,"A_threshold",2800,0.7,-0.0160235167047156,-0.0158549226969814,0.0190676239149282,-0.0651860676424983,0.0657421154787988,0.808928571428571,0.438214285714286,-0.00972857142857143
130,"A_threshold",3400,0.85,-0.0156834233485667,-0.0154804581592775,0.0181725677024482,-0.0607451130209099,0.0645756287268492,0.815588235294118,0.428529411764706,-0.00972941176470588
130,"A_threshold",4000,1,-0.0137052647589771,-0.0135187479317408,0.0123648297784899,-0.0470604603161208,0.0430616138091227,0.8665,0.316,-0.00984
130,"B_smooth_logistic",1000,0.25,-0.0378215673795486,-0.0378140547856023,0.0190218542949713,-0.0679094521209407,-0.00338555891955235,1,0.763,-0.0371060365999957
130,"B_smooth_logistic",1600,0.4,-0.0456096581112409,-0.0453655818275304,0.0222984595835727,-0.0856556290843449,-0.00979195853934214,1,0.826875,-0.0372594711622314
130,"B_smooth_logistic",2200,0.55,-0.0425267280618186,-0.0423184117678455,0.026065462269355,-0.0884008982160578,0.000802760863602411,0.988636363636364,0.747272727272727,-0.0372825214528787
130,"B_smooth_logistic",2800,0.7,-0.0509292526783381,-0.0506538436150656,0.0355015974359907,-0.11454488007597,0.00766758028548138,0.920714285714286,0.750357142857143,-0.037342545528562
130,"B_smooth_logistic",3400,0.85,-0.0458471760797342,-0.045436388039674,0.0377489125597541,-0.115018941134191,0.0152544620846337,0.850294117647059,0.689705882352941,-0.0372227138104095
130,"B_smooth_logistic",4000,1,-0.0403117255402948,-0.0399939814742507,0.0328022094613735,-0.100687000566889,0.0127055819000123,0.85825,0.669,-0.0372808964030283
131,"A_threshold",1000,0.25,0.0102810281028103,0.0102478812164079,0.00651674956527071,-0.0125153964389162,0.0286793962514778,0.06,0,-0.00948
131,"A_threshold",1600,0.4,0.0109555462452867,0.0109511308579972,0.0143840564816917,-0.0321106890638453,0.0574711285151343,0.213125,0.01,-0.0092
131,"A_threshold",2200,0.55,0.00220288896695667,0.00218960402924804,0.0152022606320197,-0.0396953570048843,0.053566258244914,0.47,0.0640909090909091,-0.00976363636363636
131,"A_threshold",2800,0.7,0.00129360560797168,0.00135290032368007,0.0155600550399631,-0.0448563103720124,0.0557970381052495,0.493214285714286,0.0739285714285714,-0.00954285714285714
131,"A_threshold",3400,0.85,-0.000453302882452669,-0.000485324586025965,0.0195837576110883,-0.0513174467313562,0.0752585804637321,0.552058823529412,0.15,-0.00951764705882353
131,"A_threshold",4000,1,-0.00427000960752161,-0.00424527994660759,0.0197728020318684,-0.049005581603858,0.0792655800506236,0.63825,0.2135,-0.00949
131,"B_smooth_logistic",1000,0.25,-0.0150873022542911,-0.0150434934384339,0.000594262617894535,-0.015682750246152,-0.0135200230229898,1,0,-0.0376679507230943
131,"B_smooth_logistic",1600,0.4,-0.0199186991869919,-0.0197772030224221,0.00540073407980403,-0.0302133455135963,-0.011419387611112,1,0.453125,-0.0377971209597022
131,"B_smooth_logistic",2200,0.55,-0.0231464531554367,-0.0231769751762231,0.00803488298979947,-0.0391116296572792,-0.0111701757953862,1,0.58,-0.0377770290151627
131,"B_smooth_logistic",2800,0.7,-0.0239521508006924,-0.0244516729293383,0.0131014199674602,-0.0510616938434719,-0.00549813262328316,1,0.557857142857143,-0.0377131179581138
131,"B_smooth_logistic",3400,0.85,-0.0210538153444234,-0.0212122649267656,0.0164395483643681,-0.0543239917441766,0.00261927489352962,0.917941176470588,0.477941176470588,-0.037729259228537
131,"B_smooth_logistic",4000,1,-0.0249795044002721,-0.0249575716015454,0.00945481993304112,-0.0430447090809006,-0.0101552982371717,1,0.63475,-0.0377025490993127
132,"A_threshold",1000,0.25,-0.0306874239220962,-0.0313907822126417,0.0291426877794848,-0.0943981537661398,0.0795589429831879,0.871,0.681,-0.00976
132,"A_threshold",1600,0.4,-0.0357500438036595,-0.0360074496846978,0.0239974515163845,-0.101328009338328,0.0498311010962922,0.930625,0.756875,-0.010425
132,"A_threshold",2200,0.55,-0.03,-0.0305897498988358,0.0164085573508337,-0.071991276325766,0.0329969514264989,0.958181818181818,0.761818181818182,-0.0101818181818182
132,"A_threshold",2800,0.7,-0.0237065390749601,-0.024377442310828,0.012454911789843,-0.0570021314053045,0.0255707045342436,0.961071428571429,0.666785714285714,-0.0102285714285714
132,"A_threshold",3400,0.85,-0.0232012119550391,-0.0237542220152051,0.0128758953173399,-0.0563405005062426,0.033500774736953,0.953823529411765,0.647352941176471,-0.0102352941176471
132,"A_threshold",4000,1,-0.0237252957405949,-0.0243045548024354,0.0102822462895827,-0.0501297148420777,0.0218296595456138,0.97475,0.68875,-0.01019
132,"B_smooth_logistic",1000,0.25,-0.0260215905952424,-0.0260522048168135,0.00109888505914204,-0.0279835761615037,-0.0241613267737713,1,1,-0.0372454704005962
132,"B_smooth_logistic",1600,0.4,-0.0272561326298417,-0.0272467540910259,0.00197148283630511,-0.0307187116384945,-0.023823335528806,1,1,-0.0372365048240848
132,"B_smooth_logistic",2200,0.55,-0.0296310747671277,-0.0296071401759199,0.00701429674054995,-0.0422968682820289,-0.0177985370509699,1,0.900454545454546,-0.0371701839038023
132,"B_smooth_logistic",2800,0.7,-0.0287858482980434,-0.0288063238050316,0.00782098030339923,-0.0433148583207729,-0.0160014709580565,1,0.829642857142857,-0.037053249757649
132,"B_smooth_logistic",3400,0.85,-0.0317247356848932,-0.031697509305669,0.0027919311321546,-0.0366982459114515,-0.0270298994722018,1,1,-0.037194402994745
132,"B_smooth_logistic",4000,1,-0.0316346881232377,-0.0315859065792116,0.00661654513811766,-0.0435973979830202,-0.0207228061796575,1,1,-0.037363023428442
133,"A_threshold",1000,0.25,-0.014,-0.0142602280729109,0.0442371689250344,-0.151244666583539,0.158990324237199,0.65,0.457,-0.00948
133,"A_threshold",1600,0.4,-0.0167066826730692,-0.0166339510846993,0.0418364412926488,-0.1638192306147,0.125697901792381,0.658125,0.46375,-0.010225
133,"A_threshold",2200,0.55,-0.00867476531846183,-0.00873951501093362,0.0248427850522292,-0.0938450204083457,0.098059848612959,0.644090909090909,0.324090909090909,-0.0100181818181818
133,"A_threshold",2800,0.7,-0.017832542476657,-0.0178901753473993,0.0248764461769042,-0.101748596490102,0.090245810194625,0.761071428571429,0.468571428571429,-0.0103
133,"A_threshold",3400,0.85,-0.0254496037839078,-0.0254173211672529,0.0202585887361698,-0.0982965645568183,0.0569625724091866,0.898235294117647,0.604705882352941,-0.0104352941176471
133,"A_threshold",4000,1,-0.0261191044764179,-0.0261413997321909,0.0203635148011524,-0.097783395577624,0.0603805263912287,0.90025,0.62425,-0.01022
133,"B_smooth_logistic",1000,0.25,-0.0352635263526353,-0.0353230486852667,0.0179065144666215,-0.0681713045651096,-0.0067660709955371,1,0.73,-0.0368825219297958
133,"B_smooth_logistic",1600,0.4,-0.025657276003499,-0.0257804327445755,0.0265201880146596,-0.0672238191718504,0.0237652183134581,0.77625,0.588125,-0.0368253509654193
133,"B_smooth_logistic",2200,0.55,-0.0249876067495421,-0.0249811066571992,0.0223080401212753,-0.0607955385543556,0.0159521011512438,0.82,0.584545454545455,-0.0371127286216273
133,"B_smooth_logistic",2800,0.7,-0.0241123882503193,-0.0241315347465054,0.0156960835100019,-0.0506968862705084,0.00331805297486849,0.935714285714286,0.585714285714286,-0.0370517362865621
133,"B_smooth_logistic",3400,0.85,-0.0223979471548867,-0.0224169805667106,0.0177701545478503,-0.0523035988987656,0.00912239214802625,0.856470588235294,0.545294117647059,-0.0370003438919977
133,"B_smooth_logistic",4000,1,-0.0242533415895771,-0.0242023242373889,0.0141289186404957,-0.0465718596029939,0.00206941529903522,0.96225,0.60525,-0.0370041822625138
134,"A_threshold",1000,0.25,-0.0225510923185342,-0.022394756543137,0.0161417585529134,-0.0734069546374214,0.0323500127000084,0.918,0.554,-0.00952
134,"A_threshold",1600,0.4,-0.0214637073335375,-0.0215673794151639,0.0101508592548607,-0.057963395036731,0.0110076528476269,0.985625,0.546875,-0.009825
134,"A_threshold",2200,0.55,-0.00935657724982251,-0.00933004667651363,0.0142529960507035,-0.0552291276367432,0.0411251448639229,0.749545454545455,0.230909090909091,-0.01
134,"A_threshold",2800,0.7,-0.0121798335509488,-0.0122501930754789,0.0117601659822049,-0.0537273639323438,0.0257025682364231,0.8525,0.254642857142857,-0.0101
134,"A_threshold",3400,0.85,-0.0106716495380463,-0.0106259010844182,0.0200276126090831,-0.0764235640368861,0.0588365360422753,0.699411764705882,0.320588235294118,-0.0102235294117647
134,"A_threshold",4000,1,-0.0128315393546877,-0.0127403599988003,0.0183218071876761,-0.0741367314743778,0.052853716956593,0.76375,0.34825,-0.01009
134,"B_smooth_logistic",1000,0.25,-0.05,-0.0492684004767418,0.0386432460376353,-0.12741261919241,0.00983772645822466,0.897,0.707,-0.0373900096557829
134,"B_smooth_logistic",1600,0.4,-0.0492264416315049,-0.0490292194619345,0.0391724613219289,-0.121995037123322,0.0174999792316965,0.865625,0.713125,-0.037328495990139
134,"B_smooth_logistic",2200,0.55,-0.0454545454545455,-0.0454002138429151,0.0328580769804941,-0.103916511680949,0.0136280589096058,0.892272727272727,0.732272727272727,-0.0376268059876589
134,"B_smooth_logistic",2800,0.7,-0.0411092402673606,-0.0411401436205125,0.0333304771346594,-0.100672616855035,0.0176582997985948,0.858214285714286,0.689642857142857,-0.0377377262753284
134,"B_smooth_logistic",3400,0.85,-0.0347796719959141,-0.0347927135733053,0.0294310945089639,-0.0851414854957923,0.018770326362146,0.840882352941177,0.654117647058824,-0.0376157426098229
134,"B_smooth_logistic",4000,1,-0.0397384934623366,-0.0397280159635798,0.0234751776539405,-0.0794941827593338,0.00301525930107027,0.9695,0.748,-0.037661092760806
135,"A_threshold",1000,0.25,-0.0396185355862775,-0.0394093759639121,0.0137043234352537,-0.073158191436283,0.0225398289769336,0.995,0.918,-0.01056
135,"A_threshold",1600,0.4,-0.0255001593759961,-0.0258096914864816,0.00322250340000793,-0.0343056047046537,-0.0121299872852919,1,0.9575,-0.0107
135,"A_threshold",2200,0.55,-0.0252652495776175,-0.0253956138776322,0.00711467204395892,-0.0466948798693884,0.00604220376781958,0.999090909090909,0.78,-0.0108
135,"A_threshold",2800,0.7,-0.0253843316081846,-0.0253903387679117,0.00893468412560596,-0.0539753806896011,0.0115428743542142,0.996785714285714,0.731071428571429,-0.0106571428571429
135,"A_threshold",3400,0.85,-0.025998624913019,-0.0260997277416223,0.016809652577965,-0.0785811895854712,0.0485058165360823,0.937058823529412,0.65,-0.0105411764705882
135,"A_threshold",4000,1,-0.0244332198989791,-0.0245749552919348,0.0170498837735395,-0.0797261950583313,0.0547435183126118,0.92125,0.61625,-0.01053
135,"B_smooth_logistic",1000,0.25,-0.0371794871794872,-0.0373859337667258,0.0069476801435376,-0.0477225556090287,-0.0232807669856059,1,1,-0.0371458955555339
135,"B_smooth_logistic",1600,0.4,-0.0448982722163181,-0.0450213246026177,0.000893435135480989,-0.0465766101922534,-0.0434817643260285,1,1,-0.0373501863314971
135,"B_smooth_logistic",2200,0.55,-0.042301707900747,-0.0423121309420337,0.00752195355234203,-0.0550774345341902,-0.0289691849184913,1,1,-0.0375300822182963
135,"B_smooth_logistic",2800,0.7,-0.0392229570291192,-0.0391696128284403,0.00965935176468071,-0.0560775475790738,-0.022702202209063,1,1,-0.0373632597304919
135,"B_smooth_logistic",3400,0.85,-0.0357411837674995,-0.0357629536237323,0.00724623298334891,-0.0490460140204961,-0.0240585720877135,1,1,-0.0373575456694433
135,"B_smooth_logistic",4000,1,-0.0333056570034665,-0.0334163135171258,0.0121207503106128,-0.055890854929525,-0.0141567130259573,1,0.82525,-0.037274783317579
136,"A_threshold",1000,0.25,-0.00172068827531012,-0.00220244943414699,0.0241222565853765,-0.0865889345773937,0.0522023452841186,0.497,0.221,-0.0112
136,"A_threshold",1600,0.4,0.00260166412750498,0.00204378051079708,0.0066390802092742,-0.0274092428289241,0.0154661937580977,0.340625,0.004375,-0.01085
136,"A_threshold",2200,0.55,-0.00582891329450147,-0.00580600027118416,0.00854211173204164,-0.026372102290454,0.0280302486961798,0.770454545454546,0.0277272727272727,-0.0108727272727273
136,"A_threshold",2800,0.7,-0.00727449350739465,-0.00711258015265325,0.00574108777656156,-0.0212000729438172,0.0194998644776492,0.887142857142857,0.00142857142857143,-0.0108714285714286
136,"A_threshold",3400,0.85,-0.006412405946477,-0.00626938414072024,0.0081207717208674,-0.0272316227864156,0.0296550740500654,0.785,0.0264705882352941,-0.0106470588235294
136,"A_threshold",4000,1,-0.00637684073076365,-0.00610078977618581,0.0105316027484027,-0.029401218238821,0.0509234274594524,0.74625,0.06575,-0.01047
136,"B_smooth_logistic",1000,0.25,-0.042,-0.0420626085306728,0.00976730485943583,-0.0591605015500983,-0.0252102382241634,1,1,-0.0372600094299899
136,"B_smooth_logistic",1600,0.4,-0.0385861740692281,-0.0386959762957521,0.0176918880524721,-0.0709385211161401,-0.00837846803919523,1,0.809375,-0.0374022928892899
136,"B_smooth_logistic",2200,0.55,-0.0270402987998899,-0.0269874121448492,0.0125404963861076,-0.0497222521990367,-0.00538881943480704,1,0.660454545454545,-0.0375893341126514
136,"B_smooth_logistic",2800,0.7,-0.028967182432529,-0.0289823840579702,0.0116635300503028,-0.0490808196781703,-0.00781775136388536,1,0.733928571428571,-0.0375888601443923
136,"B_smooth_logistic",3400,0.85,-0.0329116535296257,-0.0329416875085376,0.00879561676600962,-0.0479176253642888,-0.0168094784244201,1,0.910588235294118,-0.0374330470873163
136,"B_smooth_logistic",4000,1,-0.0343011807578571,-0.0343742363545245,0.0110147959614148,-0.0526531397896019,-0.0139457131422947,1,0.868,-0.0372845584652214
137,"A_threshold",1000,0.25,-0.00657051282051282,-0.006219672547283,0.0409781192987762,-0.124466589527029,0.137717927328645,0.582,0.403,-0.00988
137,"A_threshold",1600,0.4,-0.00271700048149376,-0.00261880089553878,0.028318280772686,-0.0966472875334125,0.0860126227068325,0.538125,0.268125,-0.009875
137,"A_threshold",2200,0.55,-0.0185983684887524,-0.0183287205425044,0.0203938681177869,-0.0752135661908399,0.0554521887527379,0.819090909090909,0.484545454545455,-0.00949090909090909
137,"A_threshold",2800,0.7,-0.0184907393234349,-0.018255318834338,0.0108604939974081,-0.0461763040124779,0.0272102558809412,0.940357142857143,0.4675,-0.00954285714285714
137,"A_threshold",3400,0.85,-0.0175063775951587,-0.0173410889660882,0.0225474967698088,-0.0800308238165363,0.0762774046150179,0.794411764705882,0.481470588235294,-0.00967058823529412
137,"A_threshold",4000,1,-0.0203015203015203,-0.020303159961761,0.0222319443033887,-0.0892017467766227,0.0920411502730474,0.82325,0.52125,-0.00974
137,"B_smooth_logistic",1000,0.25,-0.056624905998496,-0.0564571149194556,0.0156311419987902,-0.0841353740395598,-0.0307082149482386,1,1,-0.0371429482342154
137,"B_smooth_logistic",1600,0.4,-0.0337206467863817,-0.0337067066467805,0.00830735656156963,-0.0476360783638633,-0.0193458786588375,1,0.976875,-0.0372277746891978
137,"B_smooth_logistic",2200,0.55,-0.0319923965371185,-0.0319733710437432,3.429139202355e-05,-0.0320125450604379,-0.0318882944913252,1,1,-0.0369433630595514
137,"B_smooth_logistic",2800,0.7,-0.0382541319309625,-0.0381558532776284,0.00206229847396516,-0.0417682405171349,-0.034683989625364,1,1,-0.037132990036644
137,"B_smooth_logistic",3400,0.85,-0.0418429153563361,-0.0417315279011774,0.00941358312683396,-0.0590654121511135,-0.0267218107901152,1,1,-0.0371876927293035
137,"B_smooth_logistic",4000,1,-0.040056258790436,-0.0399936460444839,0.015031408849676,-0.0671768938159751,-0.0154219670109866,1,0.899,-0.0372253394907669
138,"A_threshold",1000,0.25,-0.0184897671136203,-0.0197482171232853,0.0344206432174513,-0.0817778180613257,0.238700944306416,0.758,0.574,-0.00924
138,"A_threshold",1600,0.4,-0.0285778803693296,-0.0286971762438098,0.00047602005674909,-0.0290715606874744,-0.0251402093815042,1,1,-0.009725
138,"A_threshold",2200,0.55,-0.00642114640147563,-0.00667684657067055,0.017704101229676,-0.0493424986905017,0.0893141273887839,0.673181818181818,0.231818181818182,-0.00930909090909091
138,"A_threshold",2800,0.7,-0.00703410771787442,-0.00712807155791024,0.0120784047400463,-0.03968404820773,0.0561058969872737,0.744642857142857,0.140357142857143,-0.00931428571428571
138,"A_threshold",3400,0.85,-0.00493184926873476,-0.00483830455825817,0.0196653593790726,-0.0551895768998856,0.10280671054314,0.623823529411765,0.225588235294118,-0.00944705882352941
138,"A_threshold",4000,1,0.00154508691113875,0.00180310117204366,0.0208087805975915,-0.0550287560573299,0.109590696508975,0.488,0.14525,-0.00942
138,"B_smooth_logistic",1000,0.25,-0.0608614569451615,-0.0607040622193227,0.0118952461686139,-0.0744586260094794,-0.0333552184583302,1,1,-0.0372390827177045
138,"B_smooth_logistic",1600,0.4,-0.0506613886895577,-0.0507679697198621,0.004624974337878,-0.0558807359716335,-0.0401280594124816,1,1,-0.0372588941812193
138,"B_smooth_logistic",2200,0.55,-0.0524563717566008,-0.0525801838776943,0.00254930839797974,-0.0568067436139843,-0.0481256635307945,1,1,-0.0373672410634147
138,"B_smooth_logistic",2800,0.7,-0.0513672700110818,-0.0512236388752805,0.00620472913779727,-0.0624172631215143,-0.0411749893602407,1,1,-0.0373345300091307
